psu_hh_idcode,subjective_poverty_1,subjective_poverty_2,subjective_poverty_3,subjective_poverty_4,subjective_poverty_5,subjective_poverty_6,subjective_poverty_7,subjective_poverty_8,subjective_poverty_9,subjective_poverty_10
610_3_1,0.04851524243273271,0.08026637406612318,0.1914129788025723,0.2567512161040469,0.15144186700776655,0.10702053808437129,0.08922871029864922,0.07268301224382491,0.0021594895288212495,0.0005205714310916883
658_3_1,0.0358233275722222,0.10141324529360643,0.26618010736915926,0.257388112014917,0.17084740452079863,0.0981822391141674,0.046415455665029984,0.019521276184040048,0.002471603236036287,0.0017572290300228817
674_6_1,0.03769254374812282,0.09450530995190483,0.18170891288328073,0.25749525101405296,0.19095873545487418,0.13069723590169685,0.06992315952162857,0.03405013458804794,0.0023489999665785013,0.0006197169698126496
648_2_2,0.025789823280997437,0.06634226137597467,0.10002730540370472,0.21750770149290358,0.20099797115986934,0.17016881469215486,0.12641007175491936,0.08133455171769866,0.008235897722209989,0.003185601399567534
686_9_1,0.03017607630397831,0.08988544581950095,0.17051026446260384,0.24317128467090296,0.21378512818591552,0.13569451315620923,0.07018671744833214,0.03738925671622916,0.007060484013393605,0.0021408292229342265
757_8_1,0.028412005155134635,0.07300639317675575,0.15499283090517213,0.2663148875772842,0.2087038539606156,0.14378104413332687,0.08117093018620532,0.035811878443908596,0.006040207292374611,0.0017659691692222305
444_4_1,0.006708699794716232,0.08605881601463648,0.13698340442467472,0.14576155959111362,0.19421437706774303,0.1570026874663678,0.06350638843289802,0.13205977643511804,0.07740323337006565,0.0003010574026663954
521_8_1,0.01619738683526042,0.041239306236174576,0.09257581792836367,0.18032480011725774,0.18125058480181633,0.1920867796584227,0.1466660208841323,0.12744351989578573,0.013332080416238748,0.00888370322654778
824_1_1,0.010876137124670997,0.03536774971274295,0.10367515053684757,0.21677800351032467,0.17645620154543798,0.1530454307914332,0.14526359392965754,0.13707855932931584,0.008134051124394264,0.013325122395174917
753_4_1,0.011820488278617003,0.038026815455334415,0.08107516850065144,0.21989101913813464,0.17331506529015747,0.15416429741542423,0.13317765682345808,0.16352308579297667,0.02161048276869099,0.0033959205365550467
757_5_1,0.01705128599931578,0.038764076439429224,0.101505998282832,0.20410377987342757,0.19719890714858995,0.17525549346291452,0.13916939808036344,0.10863985144070785,0.013720908391446851,0.004590300880972817
750_1_1,0.014872086893922394,0.036631596965524135,0.0804552362940308,0.2270628584302663,0.17317380035682448,0.21578048784855447,0.13769245189491064,0.10172390943723807,0.008757865203644175,0.0038497066750844255
216_5_1,0.02284644603782618,0.10846267556674465,0.17284513712635405,0.23109330024931943,0.2567911185790226,0.10463608056032912,0.0711840698574123,0.020286502377433013,0.008271558990380824,0.0035831106551778014
592_3_1,0.03210654398271644,0.07718720867682395,0.14567026152343984,0.18998794166123192,0.20517363284206877,0.1577993232053817,0.08429031349318782,0.10180767671669308,0.004145398300082495,0.0018316995983739118
663_8_2,0.02095017271649605,0.07722768225188202,0.13901015291195937,0.1990127679140635,0.22765676724646994,0.14958285878483282,0.12405451804493058,0.053873440942619706,0.0070316211390064245,0.0016000180477396425
1_8_1,0.046530276626959514,0.09262276464594434,0.17791637853524972,0.2569765976230836,0.18858051085185606,0.1273609890140931,0.066312185127567,0.039160610375884204,0.003048751707290098,0.0014909354920723016
602_1_1,0.01850605897918793,0.07289406002586579,0.19230932624621333,0.23311314700670313,0.2226461664043663,0.15036610236034678,0.05261555710462479,0.05176117097872309,0.004231082852638873,0.0015573280413300624
612_6_1,0.04743153202549289,0.07898130619282,0.1905419380785904,0.25813809393210113,0.15267037379509685,0.11004090007532148,0.08716762432579855,0.07234817061486563,0.0021594895288212495,0.0005205714310916883
49_5_1,0.02147775472949945,0.05590167553371153,0.12150474473956833,0.22917578985262885,0.2158208774129159,0.17207010093197814,0.09723947349964863,0.07856497980518613,0.004294914088843917,0.003949689406019222
311_9_1,0.03106457592783861,0.10734093954678184,0.14767164487634013,0.24298030452164823,0.20988533254518177,0.1330148149261986,0.08330228698077465,0.03879683935122099,0.004677085624684811,0.0012661756993304649
808_8_1,0.02561903619138691,0.0757778780671699,0.17510828789698255,0.2616778700762115,0.23178948535787,0.14263468239248592,0.05102729220277905,0.03340305523172094,0.002346518264615901,0.000615894318777115
250_6_1,0.01579983184421215,0.05781406834478108,0.15501571809978168,0.23417043868062712,0.2261025340904566,0.1470988134108038,0.084896957407611,0.06368696109149169,0.012688228241315698,0.002726448788919159
505_4_1,0.023112297484506203,0.07794625422453842,0.1424780787424455,0.24656925636985036,0.2122243972065406,0.16213374693546156,0.08645446340047869,0.04320525907492075,0.004394100621356561,0.001482145939901285
478_4_2,0.008043711345255014,0.03208055297460024,0.09461825208255607,0.16890145874408696,0.16537293941347248,0.1533630493957173,0.17659698256756085,0.166201802561967,0.027497103428629384,0.007324147486154745
668_2_1,0.02508659804560149,0.036096160753245614,0.08802618410772389,0.13939264299944104,0.19772823982302906,0.17553852485063387,0.1621040757814541,0.14218274933510106,0.028617242359085925,0.00522758194468394
83_8_1,0.03869408102930829,0.09569234388972017,0.19370667250713283,0.26075523791087646,0.17754924054004387,0.12990358256932674,0.06868255753941406,0.03207501087656095,0.002395920159976258,0.0005453529776404384
287_9_2,0.01789738617566353,0.09449907910317723,0.22897498938241356,0.21938014756007815,0.20694143537786347,0.14082768159714804,0.0509181585840396,0.03534903716840078,0.003786931134333969,0.0014251539168816513
9_1_1,0.026464578041581914,0.08884201370229572,0.21949229010198765,0.2374347746781636,0.23098047664456545,0.10797479681348364,0.03788760255400196,0.04148470020181227,0.0068698725386133405,0.002568894723494538
156_4_1,0.0229001192577429,0.04996090781052506,0.16245631734774174,0.19288038637667282,0.2711078483125194,0.15427043050974207,0.0638150812630601,0.05249068422058323,0.002025175709050035,0.02809304919236254
65_1_1,0.04665177683775124,0.08021180167753623,0.27226786793306607,0.2422422084788712,0.11373588150971621,0.10116720199635443,0.09804807260165811,0.043654183198238036,0.0015361486214311014,0.0004848571453774026
80_4_1,0.03769254374812282,0.09450530995190483,0.18170891288328073,0.25749525101405296,0.19095873545487418,0.13069723590169685,0.06992315952162857,0.03405013458804794,0.0023489999665785013,0.0006197169698126496
258_9_1,0.03160847685972974,0.09232076920842604,0.2135908762580782,0.28089901380037574,0.17341586799734565,0.1308278655193917,0.05259768199637522,0.02051889673014554,0.0023889586079371135,0.0018315930221950926
299_3_1,0.028050022409417542,0.09006707984876826,0.14624622694588185,0.22170583141168,0.20852153663682566,0.16080692220379558,0.09390104416064803,0.04400440420614201,0.004354139081319144,0.0023427930955219308
450_9_1,0.054915956750567846,0.08185629348363481,0.18908295341458936,0.263989630619685,0.18527240517588442,0.1288168640716678,0.05838042175370935,0.035266201790085105,0.002022807395708709,0.00039646554446760824
469_5_1,0.03500497592045792,0.07557977562325037,0.27287976454274526,0.2600891066747338,0.17547578759698318,0.09291352044774098,0.052383603338125494,0.03228074776441454,0.0022299611384750152,0.0011627569530734978
636_5_1,0.030136701125722986,0.10708103323834262,0.18892735407047465,0.23674838147734747,0.20118618201610605,0.15028008671062787,0.056462618943404166,0.02670137077090543,0.0019518830300153446,0.0005243886170534362
212_6_1,0.015114106066028811,0.050838060514655184,0.10145250402814089,0.2587244310266752,0.2359562482645363,0.16645357047229548,0.10919872049424796,0.05677004467541558,0.004045113033860077,0.001447201424144535
314_2_1,0.02842774772469527,0.07091712395329612,0.14999800673930405,0.25646003121466465,0.2218788695747318,0.14834809555851966,0.06614548154082923,0.05133505753231491,0.0038095653719728605,0.0026800207896714883
448_5_1,0.010647985260827483,0.1703195670914585,0.19847221198878834,0.15504242333784052,0.11965441388388438,0.11082625037259193,0.09099985403385476,0.08230485147111692,0.06041887857652454,0.0013135639831125456
621_7_1,0.018375778413450995,0.07617990402268437,0.1419649062904669,0.29506850078692354,0.17983429002237014,0.14734818733058094,0.06453238358200626,0.07279006572670776,0.003113261546394289,0.0007927222784147903
717_12_2,0.02037948878294702,0.07016835531985838,0.11940185598116189,0.1918063856534123,0.22400182762580045,0.16183872646899786,0.11747058270171752,0.08535200372375992,0.005922235014443409,0.0036585387279012187
247_4_1,0.009873898698021915,0.03358304287509411,0.12283296419217608,0.13892540033420434,0.14992582933385873,0.2361476535229942,0.08024092915798432,0.18985484834456137,0.036429549588631344,0.00218588395247363
730_2_1,0.01518111293935457,0.04164730653306682,0.09219594089782591,0.18026640323193951,0.18407340060565228,0.18289410206630127,0.14930195800780055,0.1291549248630601,0.01277989926805069,0.012504951586948223
751_4_1,0.01788309236815977,0.024821806448689955,0.1445325986756154,0.14113214253243966,0.15433381379430935,0.1916353466881642,0.1442268318447535,0.1514328608704243,0.02392225174501567,0.006079255032428132
109_8_1,0.043379743581038216,0.09565357645410366,0.11531661965620221,0.24035295052974337,0.18999119728748892,0.20852273635321542,0.06423508317719728,0.03866425624371312,0.0036421609199863174,0.00024167579731154844
331_8_1,0.02747237126043001,0.10710623884937676,0.13525952309745418,0.2549782969690995,0.2555352132838368,0.0905608350554893,0.10050190257847706,0.021573514687600107,0.005413471160902093,0.0015986330573341157
327_9_1,0.04465744289930931,0.07559725085359352,0.189289514472084,0.31076992044237833,0.20632296386044735,0.10626460197857197,0.03870585076227678,0.02701551912497224,0.001187318989986393,0.00018961661638000954
84_4_1,0.03869408102930829,0.09569234388972017,0.19370667250713283,0.26075523791087646,0.17754924054004387,0.12990358256932674,0.06868255753941406,0.03207501087656095,0.002395920159976258,0.0005453529776404384
217_7_1,0.02277275488949204,0.0694482247590685,0.15976910846801273,0.2514599777814385,0.1745025876980594,0.15666776538466323,0.06860800553448948,0.09186258075569272,0.003972223797810581,0.0009367709312725822
616_8_1,0.02835902202643186,0.12871718584923036,0.16725083876959423,0.25626604252718377,0.2258781427198628,0.10221275362153177,0.059521590114148155,0.02946648239926199,0.002122918078775626,0.00020502389397941543
115_12_1,0.03249561402910943,0.05724367813751243,0.13161731218252654,0.22959322347557268,0.17978003788243183,0.19826323113048414,0.08273821839376128,0.07900103525191306,0.006567193455031837,0.0027004560616568207
768_11_1,0.027352965711066407,0.06565156934794107,0.14353385538669675,0.15731074647516527,0.20650988232716505,0.19292402084469168,0.07861719041761406,0.1192268761694483,0.0050877860219249536,0.0037851072982864526
203_4_1,0.00785217258140813,0.04063132593522596,0.15505881179982572,0.21241228402320028,0.255450224059615,0.1322599828793367,0.10233454445348332,0.07054991029290884,0.020510254754812326,0.0029404892201836483
30_4_1,0.02671513882823591,0.10258215130975894,0.18033384332559152,0.25865445236480517,0.19966219574622152,0.14524781533840259,0.05712340946154633,0.027891806422261287,0.0014302000730424208,0.0003589871301344324
143_8_1,0.041104072439374424,0.10928492072706777,0.21673019149731704,0.24786302288880677,0.18800699549545333,0.054674403341839616,0.08582164240015654,0.053596317102707715,0.0028200503918510422,9.838371542571178e-05
455_8_1,0.023129461980073485,0.09350648542889232,0.13305664885683255,0.2787974440084374,0.22471223166371262,0.1412015552039261,0.07620144180220666,0.024933572666220344,0.00207318991771002,0.002387968471988385
563_2_1,0.023208461260508503,0.07455766299474346,0.26833523359908873,0.26550963271410644,0.16747982482624518,0.10478647356266066,0.05233878384966564,0.03931263639933861,0.003236460680973742,0.0012348301126693148
655_7_1,0.019682269500930258,0.09394039823250176,0.14943227041145668,0.2458245043380341,0.2384215300617598,0.13959770897394466,0.07625740482020252,0.03130771436427475,0.002729042183875124,0.002807157113020374
28_8_1,0.034021221866037794,0.10407740778057532,0.1993811245110027,0.262017902089948,0.18693232148883165,0.12171909097076666,0.058860536442349315,0.030600903639219034,0.0018618518253419548,0.00052763938592744
144_6_1,0.034021221866037794,0.10407740778057532,0.1993811245110027,0.262017902089948,0.18693232148883165,0.12171909097076666,0.058860536442349315,0.030600903639219034,0.0018618518253419548,0.00052763938592744
185_7_1,0.03746215067374078,0.08941565877009934,0.18639472453640835,0.2670423937326351,0.1840253261867515,0.1255378317746824,0.07594119378284506,0.03164626781399272,0.0021580249901288133,0.0003764277387160654
320_1_1,0.03047662648932667,0.09511673091404312,0.24850041631696324,0.2649495609622919,0.17973375832523267,0.10964326121311078,0.04635978763693824,0.020546581431589887,0.002916047680480731,0.0017572290300228817
470_6_1,0.021939849653561997,0.10962796371972747,0.17404227267039535,0.21804730109971676,0.26010319638904894,0.1305614346863085,0.05016222437132942,0.01622690849681553,0.011925799264554542,0.007363049648541346
193_9_1,0.019848169339759466,0.07101744080368508,0.15076006548405846,0.2557644579955842,0.21088318807197473,0.15268570352784455,0.08968381868705443,0.04010237777653678,0.0033235066943119603,0.005931271619190228
409_6_1,0.03817839629811692,0.06748498371596853,0.10130704830856976,0.2126588141744435,0.1951690395818767,0.19682997425058557,0.10135122773327651,0.06367627391015661,0.008930328809302852,0.014413913217703057
575_2_1,0.02595800830631219,0.1003118880455943,0.17299713771328243,0.18058265890341332,0.21873088802699261,0.17831263655516252,0.073150543180749,0.043017505455042064,0.003386480066379287,0.003552253747072195
826_5_1,0.013484321757158071,0.05702590749072523,0.14459754135703892,0.22636369684541616,0.22975642089657008,0.155070843603602,0.08849749464819592,0.06701310381180417,0.014438615640683711,0.003752053948805704
659_2_1,0.02707329526258696,0.03557356469849802,0.1139496424075273,0.22207864065271038,0.15137951321435242,0.1424748895748404,0.16162150068056824,0.11526568734075227,0.008000932155677445,0.02258233401248669
562_8_1,0.026120243674205967,0.06476371206115143,0.19120907909397694,0.3059882917622673,0.19685256079505412,0.10611836773485579,0.07135478303985314,0.02704904123870437,0.0061561932962487,0.004387727303682219
675_2_2,0.04847885021128312,0.10150936704364348,0.18536431621431707,0.21563836279331083,0.19145166473890426,0.12685106183279002,0.06431566775475561,0.058187436999761255,0.0030595661762076397,0.005143706235026655
201_6_1,0.05752036516866812,0.08541494943988172,0.21933088998498454,0.2330425999754883,0.23131984906606864,0.10747403927995977,0.035671194091967874,0.0295728680250381,0.00046362835156266185,0.00018961661638000954
659_7_1,0.04785560751605719,0.05980178499161952,0.2611908932552832,0.2314356285646443,0.12941351345374777,0.11179773546800514,0.11203632976376982,0.04447137376578941,0.0015896954305448304,0.0004074377905386929
325_5_1,0.016967795927413015,0.07152755055847847,0.12063607732919675,0.2797393869994648,0.2894454891109039,0.09785455611382274,0.06610133908749657,0.05372581764283643,0.0031930494500092437,0.0008089377803780899
727_1_1,0.018757256426477412,0.06910219452184109,0.15166416162503954,0.25985700428526054,0.2080144336771687,0.1568884888999158,0.08699360381592548,0.03973152404870412,0.0031677781069927163,0.005823554592674536
698_1_1,0.017123329633673696,0.04392807120648757,0.08800095337306754,0.14662222140660364,0.21364287681285693,0.14844410670327363,0.25556837746680394,0.06606669192021729,0.007512882138450416,0.013090489338565214
753_7_1,0.00856278772433446,0.03867857101438206,0.08661724029202776,0.17495184720299733,0.2766853423291094,0.12925600173453108,0.16927135674034732,0.09748343445239856,0.009540935216279816,0.008952483293592077
288_5_1,0.013803823834776765,0.07839568466511673,0.12131155452444427,0.17902075619745528,0.18378749464386082,0.18806005421371233,0.10572651986647402,0.10405740783130799,0.013770728730086772,0.012065975492764945
20_3_1,0.03063808405763964,0.08502440732244003,0.24388572261474073,0.19759646904267597,0.25983235683483114,0.10310738894278204,0.04369196858145724,0.034189848609831784,0.0014395895373680151,0.0005941644562334218
466_5_1,0.0545350677493516,0.08352267760795506,0.1830103733348089,0.2594106386658757,0.20178103416793153,0.1327989117948643,0.050333397390776635,0.03235113487321011,0.0020362746996006632,0.00022048971562553727
527_6_1,0.03383473627395327,0.09706086437979129,0.18786722554170507,0.29494310249378,0.17897999260394873,0.12672631915592006,0.0508457155816105,0.027907916873073025,0.0014693771505993555,0.00036474994561864474
655_2_1,0.023471266619201667,0.12040994916908897,0.20735786135157053,0.28600926420678174,0.2067066295055705,0.05740760630241319,0.07601910946051423,0.018060806882050685,0.0006092563879384988,0.003948250114870015
584_9_1,0.022283780542337723,0.08717227673106973,0.1296378165904838,0.19041530517217112,0.2941061382264353,0.12153790364677407,0.10077033524373799,0.04562999477853118,0.002796888387493473,0.00564956068096566
641_5_1,0.017262464829754062,0.11814116419967444,0.13865949676487435,0.2179479306936941,0.25995275037712545,0.16383104695054537,0.05350994395886546,0.026724814003312156,0.002846619880292582,0.0011237683418620777
713_6_1,0.022283780542337723,0.08717227673106973,0.1296378165904838,0.19041530517217112,0.2941061382264353,0.12153790364677407,0.10077033524373799,0.04562999477853118,0.002796888387493473,0.00564956068096566
833_3_2,0.02146203696837257,0.10027641604900216,0.11901515411563747,0.23359145112174798,0.22539850237902762,0.16166961206650463,0.09112026103939129,0.040199688557932205,0.004398834451964642,0.002868043250419519
348_8_1,0.04253566221191889,0.12573121911861151,0.23663477661166246,0.20368502778051462,0.24181613492958814,0.07936527372560899,0.04064184916366944,0.027378746192460512,0.0017080336292349535,0.0005032766367304363
482_10_1,0.025015015321992004,0.07739480283317043,0.14422503715596352,0.2100766163163047,0.24936561656777656,0.16377905105521687,0.07480621317189083,0.04872907929794516,0.002145973556566174,0.004462594723173805
622_8_1,0.025015015321992004,0.07739480283317043,0.14422503715596352,0.2100766163163047,0.24936561656777656,0.16377905105521687,0.07480621317189083,0.04872907929794516,0.002145973556566174,0.004462594723173805
206_7_1,0.019697108576543186,0.06784395092707465,0.13782154787307274,0.26022926249091016,0.2106533716693324,0.16176021295054646,0.0885734451941105,0.044797350988506485,0.0046854738736567154,0.003938275456246674
481_5_2,0.02163026313219777,0.09233649351572705,0.21097485283157705,0.16700594794090168,0.20243745923897438,0.12460148587859816,0.13235306761466065,0.04089663873164685,0.0044546721021407444,0.003309119013575593
583_5_1,0.05100105011532299,0.10574077190994698,0.13943599022611117,0.28761999222969264,0.17539431879847384,0.12305389620861215,0.0698401163870952,0.035758178207147134,0.010584240203273983,0.0015714457143239588
626_8_1,0.01744378146513947,0.05968926665103969,0.15238881084535488,0.26249411130174827,0.2285879036064734,0.15863316199107896,0.06358598031840093,0.04675997090478648,0.0060727977136150295,0.004344215202362915
250_11_1,0.007942424157695072,0.17633796918687142,0.09366044610369931,0.16134411680505006,0.1810135529078673,0.22214331453760391,0.058525191896619505,0.043166719425441376,0.05516810094305712,0.0006981640360946474
565_5_1,0.011281425551053785,0.05702956762860818,0.13100898869291452,0.1999658689752781,0.2202721233731685,0.2522815811546097,0.06751811665750633,0.025554557680005422,0.004203989993618843,0.030883780293236615
1_10_1,0.019595718770991852,0.03151186583010749,0.10110764652650966,0.20371308253825787,0.1777063528698887,0.1845811538119991,0.10953035233347094,0.1435278993307697,0.021445515319663957,0.007280412668340703
78_8_1,0.02124001412259152,0.054356364342568846,0.09115049563229263,0.1882441060868911,0.20982372679348363,0.16393384460874977,0.12729576650849642,0.11774294708477859,0.019053637446061363,0.007159097374086072
529_4_1,0.058460155445869494,0.07149639631001303,0.17169486390948854,0.3252314630045819,0.15786236068453513,0.08951874447302924,0.06943137725606706,0.05005108803814474,0.0058103988020179135,0.00044315207625297864
559_3_1,0.034901596330816916,0.09459594418139623,0.2523363083452665,0.2728503075599339,0.17523699401551845,0.10085467349416868,0.04544646797266589,0.019731896873816893,0.002288582196393826,0.0017572290300228817
623_7_1,0.030109403370559878,0.08777740253161412,0.25415322072451585,0.26638259673382164,0.17615417395740565,0.07149818284102794,0.08359140084286892,0.02854540160635195,0.001242158198423166,0.000546059193410822
110_1_1,0.029769299548814476,0.1193664303997845,0.18497436103829487,0.20868893173624292,0.27540042849591445,0.11669257483566323,0.046642911785632714,0.011246161449495655,0.004769488689653696,0.0024494120205033076
225_4_1,0.020495727464198178,0.07268605870451993,0.17887644828538174,0.23136469947318045,0.23553721080732118,0.1662251320201876,0.045568446352433956,0.043774478408449564,0.0030690454632909038,0.0024027530210364266
232_1_1,0.024393493839888324,0.08654693631602807,0.16300037489687103,0.2495659523474703,0.20531153106753958,0.1684912451616722,0.06603082546439308,0.030359010022308425,0.003465276065482064,0.002835354818346766
350_8_1,0.04065880333209661,0.08435035933446336,0.25697551268635005,0.24672582212476818,0.1926171849146691,0.11212141928208878,0.03500399793084749,0.029388187926854922,0.0015245054177606477,0.0006342070501008781
357_3_1,0.023757547389895276,0.08346650257538463,0.15252348633099116,0.2625663454309223,0.1785470454746921,0.19863181363239615,0.058505439555894094,0.04075422243848326,0.001073865469646531,0.00017373170169449517
503_7_1,0.034622906090419875,0.09356333346352912,0.15226834405807932,0.2560765885882655,0.20733301049452144,0.14777715151195178,0.06364581772785984,0.03829658111744537,0.004242260038705827,0.002174006909221742
641_8_1,0.02047786334058199,0.10396290539135018,0.13266464518499718,0.25835691074701267,0.24372518219672767,0.13799828918499082,0.07976290490983037,0.01912636887337744,0.0017943842374176005,0.0021305459337140195
797_8_2,0.019960731876033484,0.10011934137356032,0.11220111487640566,0.28590405807866615,0.2603861645313448,0.11893332848606873,0.06501286377539058,0.03139095025190383,0.005492646926555772,0.0005987998240707057
807_12_1,0.04086483330688596,0.09368301139263766,0.10793457369365267,0.22519272780226493,0.25579175724493985,0.1396728049771478,0.07835052334463867,0.03343989675042106,0.022491866652482827,0.0025780048349286116
825_12_1,0.025184733401116658,0.07539812483642958,0.10227044570267156,0.2567249716298826,0.2705636431765506,0.12054849701507983,0.10296505600413268,0.041995707879490383,0.0022429364653453175,0.0021058838893007366
312_6_1,0.03684113989805261,0.10668119741363871,0.2561777725974025,0.24861620175681282,0.17928126479307488,0.10938902079719352,0.03815596044691756,0.021754412174154494,0.0023230689444206807,0.000779961178332313
345_8_1,0.022307890194503258,0.07878360567437764,0.18882490326941692,0.27709123359014154,0.2003518730195162,0.1440003683879669,0.05889793468661106,0.020882551272477953,0.004851111855592237,0.004008528049396264
610_6_1,0.031522892490278266,0.08740031192070337,0.17538419095542285,0.32023733766540635,0.18101012481313522,0.1316307397824381,0.04487498469906362,0.02651304838244293,0.0010973336312048425,0.000329035659904359
726_6_1,0.02685654974844246,0.1267781132841312,0.23343562310576954,0.2269725204711681,0.24328936866637416,0.09190421866826594,0.03453644342385716,0.01348088496782191,0.002617916510873857,0.00012836115329568296
124_7_1,0.02602027093694113,0.109747081765429,0.16504616862719082,0.20625768903984223,0.2977778428551563,0.1294906660510348,0.05058998697922441,0.009600273550071873,0.0047092477257982745,0.0007607724693111618
206_8_1,0.032221648261063156,0.06222388263441661,0.13244093427807693,0.30008939728575057,0.19073406835664955,0.15793890650772846,0.05447771536720847,0.06301515002807143,0.006137420815656606,0.0007208764653781162
401_4_1,0.03684113989805261,0.10668119741363871,0.2561777725974025,0.24861620175681282,0.17928126479307488,0.10938902079719352,0.03815596044691756,0.021754412174154494,0.0023230689444206807,0.000779961178332313
250_9_1,0.004832485715968274,0.12205472735209583,0.11117961006476891,0.1896194480968326,0.2082619639522467,0.16828184204363347,0.09337439867429062,0.057570705435299165,0.04325390180812414,0.0015709168567402628
511_1_1,0.022841932566663403,0.0579715347302933,0.10210562269153409,0.19466995704389733,0.212862566445785,0.2347086535446062,0.09122730793719808,0.04465623639970803,0.0027178157960227626,0.03623837284429185
822_1_1,0.021699179892291757,0.054297264703520406,0.09178639302188009,0.19118166651669624,0.21586937160134126,0.1643205348063228,0.12145842037762154,0.11297318729449517,0.019309879828793203,0.007104101957037492
354_5_1,0.033618682509488636,0.08188403713505096,0.1862469159000073,0.2516259456346785,0.23174383623660635,0.15101762601578506,0.03407786634293696,0.028904699230367408,0.0007264886644131147,0.00015390233066572384
1_7_1,0.052466186717107455,0.07938357658438715,0.16780025333464213,0.24939795696783598,0.20912245359758067,0.16846012013138242,0.04190055618709578,0.030090817985835443,0.0012917458644554805,8.633262967743803e-05
232_7_1,0.017589434180455624,0.11174431987808943,0.1614970639030458,0.2375752169973755,0.24597436928376532,0.155272329421561,0.05141080742947234,0.016865808394697614,0.0019454548933840801,0.00012519561815336463
238_6_1,0.03393334052399375,0.10524963748843133,0.20783909770039716,0.24036242086659246,0.25864171407244657,0.08737140891082955,0.04841906820039717,0.015923569129562675,0.0022387787467622517,2.09643605870021e-05
617_7_1,0.03523185621294278,0.12443376092698073,0.25724235159902326,0.21256335584554203,0.2439302955100496,0.07871095055581404,0.034926835059772114,0.010881980450782067,0.0020040884866051475,7.452535248814595e-05
704_12_2,0.02245174455512344,0.07399855406449335,0.1366775026374436,0.18800944956885296,0.24707012495812372,0.17269277597898391,0.09193197486564499,0.061338586025014206,0.0037904697661582244,0.002038817580161577
823_7_1,0.024116454581099095,0.10981502675463405,0.1534433964820204,0.21017183224510416,0.29893793209988656,0.140037603041496,0.045143549999428725,0.01139379339188247,0.005556181901835514,0.0013842295026129795
312_4_1,0.01788475685989011,0.058099827547180655,0.12019808167545804,0.27454795124157116,0.3305348129654753,0.11244387695387965,0.04471914474539597,0.03379044614333606,0.00400106389618126,0.003780037971631694
460_5_1,0.046870490380024686,0.08859939488175997,0.11020430653332125,0.20636176457261685,0.25613479235614184,0.15672152534403536,0.08842248194783409,0.03901211079612582,0.005387396362519316,0.0022857368256209193
759_12_1,0.018473265792144013,0.12081284503684625,0.14894953780206652,0.22070490849260388,0.2997248457740179,0.13014212101899125,0.03944219020427045,0.013126009479061977,0.004909378968113115,0.003714897431884615
722_9_1,0.006017361750913038,0.059492255054488116,0.08803412556987793,0.22006798560163474,0.309655420421101,0.21126182914381408,0.05430318541027535,0.03885112663407705,0.01067008564673322,0.001646624767085453
741_1_1,0.008035306487696271,0.0566797183423369,0.10825333640207659,0.2615475832361207,0.21250342129589206,0.1926418059590667,0.10741010118569172,0.04434637226219189,0.007517662565926708,0.001064692263000442
25_7_5,0.026674869238640157,0.13372368845020743,0.24058027618621877,0.21893403354562896,0.2380628578668439,0.09781976187485215,0.031815707260215674,0.01037043270215516,0.001943847522749726,7.452535248814595e-05
31_3_1,0.04628743956540971,0.10992333496036427,0.2376660093064911,0.23952828913513952,0.17182422096417724,0.12292891502942378,0.04693291847849392,0.02204974487677196,0.0020791665053962907,0.000779961178332313
238_4_2,0.019845099837609757,0.10355272247937031,0.19804874847269918,0.20382090697446767,0.23180901966544656,0.16682112380252628,0.05118169075852199,0.020750206961573023,0.0027800474599071474,0.0013904335878780554
634_1_1,0.03364387994456452,0.09314726390898961,0.16962167455633806,0.27856996014397345,0.1884293298812136,0.13236039410393635,0.06604119892206457,0.034699901965528294,0.0032979325443594355,0.0001884640290321183
481_2_1,0.024456089604021857,0.0833998977968866,0.16345511756527376,0.20102356825009107,0.22474452470404993,0.1902383058154642,0.06421815360206373,0.04130964161813632,0.0012283978363009818,0.005926303207711415
66_7_1,0.04180238236581099,0.0807652190991124,0.17070710296829572,0.24041926433124375,0.20320485548238396,0.18329702833053435,0.041724599808685425,0.03389214312415744,0.0012439290029555995,0.0029434754868202947
419_10_1,0.02775021479699355,0.09356121483297342,0.14891855244971508,0.2461420288048462,0.21116873734306094,0.17586561113458934,0.06366946406044781,0.028314302717606883,0.002893631747684358,0.0017162421120822766
826_6_1,0.02489909068459968,0.06675585004185088,0.16115207970826093,0.31661416995844355,0.14972232348236442,0.1635027640818965,0.06347594423774615,0.04895573695283385,0.0036291750291939286,0.0012928658228101176
765_11_1,0.02187540991694904,0.09539645782904152,0.0772709612146766,0.24003760247506256,0.22376889964094882,0.18178488511479737,0.10804316226473039,0.04465519516945709,0.005606347576170002,0.0015610787981666214
389_2_1,0.026582174231093197,0.07635535156987724,0.1467319535449146,0.2162228657742839,0.24337514157725157,0.19611484021899322,0.06412784985123494,0.026705880412903147,0.0025972894292671184,0.0011866533901809606
110_8_1,0.018160836205110296,0.06570221682541706,0.12565384454271367,0.2528924368987608,0.23032146024645628,0.18816299343436094,0.07940173099419641,0.033316910598925005,0.002369431784427149,0.0040181384696324155
112_12_1,0.011895784945524474,0.06167937811155419,0.1239045824291419,0.23239436313293915,0.19960777793415754,0.25780395451625326,0.055573682983086785,0.022633356399425864,0.008486503310802623,0.026020616237114044
